y,t
-3.75,11.935546875
0.875,11.9375
6.875,11.939453125
7.5,11.94140625
4.125,11.943359375
2.5,11.9453125
2.5,11.947265625
0.625,11.94921875
-2.875,11.951171875
-3.375,11.953125
0,11.955078125
2.5,11.95703125
-0.875,11.958984375
-6.125,11.9609375
-4.125,11.962890625
1.75,11.96484375
1.125,11.966796875
-3.625,11.96875
-3.125,11.970703125
-0.875,11.97265625
-4,11.974609375
-10.875,11.9765625
-12.375,11.978515625
-6,11.98046875
-5.375,11.982421875
-10.875,11.984375
-7.25,11.986328125
0,11.98828125
-4.625,11.990234375
-9.375,11.9921875
-5.875,11.994140625
-3.125,11.99609375
-2,11.998046875
-3.625,12
-6.625,12.001953125
-2.125,12.00390625
2.125,12.005859375
-2,12.0078125
-6.5,12.009765625
-5.125,12.01171875
-3.5,12.013671875
-7.625,12.015625
-8.5,12.017578125
0.125,12.01953125
7.25,12.021484375
-3.5,12.0234375
-7.375,12.025390625
2.75,12.02734375
5.125,12.029296875
8.625,12.03125
10.5,12.033203125
4.5,12.03515625
0,12.037109375
0.5,12.0390625
0.75,12.041015625
4.75,12.04296875
8,12.044921875
6.125,12.046875
5.875,12.048828125
4.625,12.05078125
2.125,12.052734375
2.75,12.0546875
-1.625,12.056640625
-10.75,12.05859375
-9.5,12.060546875
-4.25,12.0625
-4.625,12.064453125
-3.5,12.06640625
-0.5,12.068359375
-0.875,12.0703125
-8.875,12.072265625
-12.5,12.07421875
-5.375,12.076171875
-3,12.078125
-7.5,12.080078125
-7.75,12.08203125
0,12.083984375
0.125,12.0859375
-6.25,12.087890625
-7.875,12.08984375
-8,12.091796875
-7.5,12.09375
-6,12.095703125
-1.75,12.09765625
1.5,12.099609375
2.875,12.1015625
3,12.103515625
1.875,12.10546875
-2,12.107421875
-2.5,12.109375
5.5,12.111328125
-2.125,12.11328125
-13.625,12.115234375
-10.25,12.1171875
-9.375,12.119140625
-11.75,12.12109375
-7.625,12.123046875
2.75,12.125
6.625,12.126953125
3.625,12.12890625
1.875,12.130859375
4.375,12.1328125
5.875,12.134765625
3.375,12.13671875
0.875,12.138671875
-3.5,12.140625
-2.875,12.142578125
6,12.14453125
2.75,12.146484375
-7.375,12.1484375
-9.875,12.150390625
-9.875,12.15234375
-6,12.154296875
-5.875,12.15625
-9.375,12.158203125
-7.875,12.16015625
-8.75,12.162109375
-8.375,12.1640625
-2,12.166015625
-1.5,12.16796875
-8.375,12.169921875
-10.5,12.171875
-9.25,12.173828125
-9.25,12.17578125
-9.5,12.177734375
-8.875,12.1796875
-8,12.181640625
-7,12.18359375
-4.375,12.185546875
-2.75,12.1875
-5.875,12.189453125
-7.75,12.19140625
-4.75,12.193359375
-8.25,12.1953125
-15,12.197265625
-7.125,12.19921875
-1.375,12.201171875
-8.875,12.203125
-12.5,12.205078125
-13.625,12.20703125
-9.625,12.208984375
-6.375,12.2109375
-4.75,12.212890625
2.75,12.21484375
4.5,12.216796875
3.75,12.21875
3.125,12.220703125
3.875,12.22265625
8.75,12.224609375
7.375,12.2265625
13,12.228515625
22,12.23046875
16.75,12.232421875
12,12.234375
12.375,12.236328125
6.375,12.23828125
2.5,12.240234375
4.75,12.2421875
1.375,12.244140625
-0.375,12.24609375
0.75,12.248046875
0,12.25
-2.25,12.251953125
0.375,12.25390625
7.375,12.255859375
5.5,12.2578125
4.125,12.259765625
2.875,12.26171875
0,12.263671875
2.875,12.265625
6.25,12.267578125
10.125,12.26953125
9.875,12.271484375
6.5,12.2734375
6.625,12.275390625
4.375,12.27734375
0.375,12.279296875
1.25,12.28125
3.75,12.283203125
0.875,12.28515625
-0.875,12.287109375
0.625,12.2890625
-7,12.291015625
-9.375,12.29296875
-2.625,12.294921875
-5.75,12.296875
-9.875,12.298828125
-7.5,12.30078125
-9.25,12.302734375
-15.625,12.3046875
-11.25,12.306640625
-1.75,12.30859375
-12.5,12.310546875
-23.25,12.3125
-9.25,12.314453125
0.5,12.31640625
-5,12.318359375
-2.5,12.3203125
4.375,12.322265625
5.625,12.32421875
8.125,12.326171875
16.25,12.328125
17.25,12.330078125
8,12.33203125
11.625,12.333984375
16.5,12.3359375
16,12.337890625
19.25,12.33984375
20.5,12.341796875
20.25,12.34375
21.125,12.345703125
21.625,12.34765625
18,12.349609375
20.375,12.3515625
25.75,12.353515625
23,12.35546875
20.25,12.357421875
23.125,12.359375
25.5,12.361328125
20.125,12.36328125
12,12.365234375
9.125,12.3671875
9.375,12.369140625
6.25,12.37109375
4.75,12.373046875
7.875,12.375
6.5,12.376953125
2.5,12.37890625
2.25,12.380859375
7.875,12.3828125
15.5,12.384765625
15.625,12.38671875
11.75,12.388671875
15.125,12.390625
23,12.392578125
25.25,12.39453125
19.125,12.396484375
9.75,12.3984375
12.25,12.400390625
19.125,12.40234375
13.625,12.404296875
9.125,12.40625
5.625,12.408203125
-2.5,12.41015625
-9.875,12.412109375
-12.125,12.4140625
-2.625,12.416015625
15.25,12.41796875
30.25,12.419921875
24.625,12.421875
7.625,12.423828125
9,12.42578125
19,12.427734375
9,12.4296875
-3.25,12.431640625
-5.375,12.43359375
-8,12.435546875
-7.5,12.4375
-5.375,12.439453125
-5.75,12.44140625
-5.375,12.443359375
-0.25,12.4453125
0.75,12.447265625
-2.5,12.44921875
-3.375,12.451171875
1.625,12.453125
9.5,12.455078125
10.5,12.45703125
9.125,12.458984375
9.375,12.4609375
9.875,12.462890625
9.875,12.46484375
8.625,12.466796875
2.125,12.46875
-7.25,12.470703125
-5.125,12.47265625
2.125,12.474609375
1.125,12.4765625
0,12.478515625
3.125,12.48046875
2.25,12.482421875
-3.875,12.484375
-4.875,12.486328125
-1.5,12.48828125
-0.25,12.490234375
1.125,12.4921875
1.375,12.494140625
-3.75,12.49609375
-8.875,12.498046875
-8.875,12.5
-3,12.501953125
-0.375,12.50390625
-1.375,12.505859375
0.5,12.5078125
0.375,12.509765625
0,12.51171875
3,12.513671875
11.125,12.515625
10.25,12.517578125
0.625,12.51953125
1.375,12.521484375
4.125,12.5234375
2.875,12.525390625
5.875,12.52734375
7.75,12.529296875
1,12.53125
-7.75,12.533203125
-10.125,12.53515625
-5.875,12.537109375
-0.375,12.5390625
0.875,12.541015625
-2.75,12.54296875
-4.25,12.544921875
1.625,12.546875
5.375,12.548828125
-2.25,12.55078125
-7.875,12.552734375
-7.875,12.5546875
-8.25,12.556640625
-8.25,12.55859375
-6.25,12.560546875
-3.25,12.5625
-3.5,12.564453125
-5.5,12.56640625
-4,12.568359375
-0.125,12.5703125
2.25,12.572265625
7.875,12.57421875
6.375,12.576171875
-1.75,12.578125
-3,12.580078125
2.25,12.58203125
8.25,12.583984375
8.625,12.5859375
5.125,12.587890625
-1.625,12.58984375
-5.75,12.591796875
-1.75,12.59375
1.25,12.595703125
-3,12.59765625
-7,12.599609375
-12.125,12.6015625
-20.875,12.603515625
-14.875,12.60546875
-3.75,12.607421875
-14.625,12.609375
-22.125,12.611328125
-16.625,12.61328125
-12.5,12.615234375
-8.625,12.6171875
-9,12.619140625
-9.5,12.62109375
-5.625,12.623046875
-3.625,12.625
-4.125,12.626953125
-2.375,12.62890625
-0.375,12.630859375
8.75,12.6328125
10,12.634765625
-7,12.63671875
-12.5,12.638671875
-2,12.640625
2,12.642578125
-3.125,12.64453125
-6.25,12.646484375
-6.375,12.6484375
-4.625,12.650390625
-2.125,12.65234375
-4.25,12.654296875
-8.875,12.65625
-9.375,12.658203125
-8.625,12.66015625
-9.125,12.662109375
-9.25,12.6640625
-2.875,12.666015625
0.75,12.66796875
-5.5,12.669921875
-8.375,12.671875
-5,12.673828125
4.375,12.67578125
12.375,12.677734375
9.625,12.6796875
8.125,12.681640625
8,12.68359375
10.875,12.685546875
18.75,12.6875
13.125,12.689453125
0.5,12.69140625
-3.25,12.693359375
2.125,12.6953125
4,12.697265625
-0.875,12.69921875
-0.5,12.701171875
2.25,12.703125
3.875,12.705078125
11.375,12.70703125
11.375,12.708984375
-1.25,12.7109375
-5.125,12.712890625
-4.25,12.71484375
-5.75,12.716796875
-4.25,12.71875
-0.875,12.720703125
-2.375,12.72265625
-5.75,12.724609375
-3.625,12.7265625
-3.75,12.728515625
-8.125,12.73046875
-16.75,12.732421875
-16.125,12.734375
-6.75,12.736328125
-5.25,12.73828125
-7.5,12.740234375
-4.375,12.7421875
-1.375,12.744140625
-6.25,12.74609375
-8.125,12.748046875
-3.5,12.75
-1,12.751953125
-5.125,12.75390625
-9.125,12.755859375
-5.75,12.7578125
-3.625,12.759765625
-8.875,12.76171875
-10.25,12.763671875
-5.125,12.765625
-3.75,12.767578125
-5.5,12.76953125
-6.5,12.771484375
-8.5,12.7734375
-11,12.775390625
-10.875,12.77734375
-8,12.779296875
-7.75,12.78125
-8.5,12.783203125
-6.375,12.78515625
-5.875,12.787109375
-3.25,12.7890625
0.625,12.791015625
-1.125,12.79296875
3.5,12.794921875
9,12.796875
6.625,12.798828125
4.75,12.80078125
-0.75,12.802734375
-3.75,12.8046875
-5,12.806640625
-5.875,12.80859375
-2.625,12.810546875
-1.625,12.8125
-0.875,12.814453125
-3.875,12.81640625
-10.75,12.818359375
-11.5,12.8203125
-11.125,12.822265625
-9.25,12.82421875
-1.25,12.826171875
1.25,12.828125
-8.75,12.830078125
-16.375,12.83203125
-9.25,12.833984375
-2.625,12.8359375
-5.75,12.837890625
-8.5,12.83984375
-9.125,12.841796875
-14.5,12.84375
-20.375,12.845703125
-14.5,12.84765625
-7.25,12.849609375
-12.125,12.8515625
-15.875,12.853515625
-16.875,12.85546875
-19.25,12.857421875
-15.25,12.859375
-9,12.861328125
-7.375,12.86328125
-5.25,12.865234375
-0.125,12.8671875
3.125,12.869140625
4,12.87109375
4,12.873046875
3.25,12.875
1.875,12.876953125
2.625,12.87890625
4.125,12.880859375
2.875,12.8828125
4.25,12.884765625
7,12.88671875
3.5,12.888671875
10,12.890625
15.625,12.892578125
1.5,12.89453125
-4.625,12.896484375
-3,12.8984375
-3.875,12.900390625
-2,12.90234375
-5.125,12.904296875
-5,12.90625
1.25,12.908203125
0.625,12.91015625
-4,12.912109375
-5.25,12.9140625
-4.125,12.916015625
-6.125,12.91796875
-8.875,12.919921875
-8.25,12.921875
-5.5,12.923828125
-4.875,12.92578125
-1.375,12.927734375
2.875,12.9296875
0.375,12.931640625
-0.375,12.93359375
-0.375,12.935546875
-2.875,12.9375
-3.25,12.939453125
-3.5,12.94140625
-5.875,12.943359375
-2.75,12.9453125
3.75,12.947265625
3,12.94921875
0.75,12.951171875
-0.25,12.953125
-2.875,12.955078125
-5.125,12.95703125
-5.125,12.958984375
-4,12.9609375
-0.5,12.962890625
3.5,12.96484375
2.5,12.966796875
-0.625,12.96875
-2.125,12.970703125
0.125,12.97265625
3.375,12.974609375
-3,12.9765625
-12.75,12.978515625
-17.875,12.98046875
-13.875,12.982421875
-5.5,12.984375
-4.375,12.986328125
-5.75,12.98828125
-4.875,12.990234375
-2.75,12.9921875
0.75,12.994140625
3.375,12.99609375
-1.125,12.998046875
-4.25,13
0.625,13.001953125
-0.5,13.00390625
-1.375,13.005859375
5.125,13.0078125
2.875,13.009765625
6.5,13.01171875
12.75,13.013671875
-2.75,13.015625
-12.25,13.017578125
-6,13.01953125
-5.5,13.021484375
-2.875,13.0234375
0,13.025390625
-5.875,13.02734375
-7.125,13.029296875
-5.125,13.03125
-5.375,13.033203125
-4.25,13.03515625
0.5,13.037109375
2.75,13.0390625
-0.625,13.041015625
-3.875,13.04296875
-8.125,13.044921875
-8,13.046875
-3.25,13.048828125
-3.875,13.05078125
-0.25,13.052734375
-1.125,13.0546875
-5.75,13.056640625
1.125,13.05859375
5.875,13.060546875
5.25,13.0625
5,13.064453125
4.25,13.06640625
0.5,13.068359375
0,13.0703125
5.5,13.072265625
5.625,13.07421875
3,13.076171875
0.75,13.078125
-2.75,13.080078125
1.375,13.08203125
1.375,13.083984375
0,13.0859375
3.625,13.087890625
3.25,13.08984375
2.375,13.091796875
3.25,13.09375
4.875,13.095703125
3,13.09765625
-0.5,13.099609375
0.5,13.1015625
1.5,13.103515625
-5.125,13.10546875
-8,13.107421875
-1.5,13.109375
1,13.111328125
0,13.11328125
-1.875,13.115234375
-5,13.1171875
-3.625,13.119140625
2.5,13.12109375
4.125,13.123046875
0.875,13.125
2.125,13.126953125
4.875,13.12890625
8.625,13.130859375
12.375,13.1328125
8.125,13.134765625
3.75,13.13671875
7.5,13.138671875
8.625,13.140625
6.625,13.142578125
9.125,13.14453125
13.25,13.146484375
14.375,13.1484375
9.75,13.150390625
6,13.15234375
8.375,13.154296875
7.625,13.15625
3.375,13.158203125
0.75,13.16015625
-0.875,13.162109375
-4.875,13.1640625
-3,13.166015625
6.5,13.16796875
0.5,13.169921875
-12.125,13.171875
-9.125,13.173828125
-0.75,13.17578125
2.125,13.177734375
5.5,13.1796875
8.5,13.181640625
3.75,13.18359375
-3.375,13.185546875
-4.875,13.1875
-0.25,13.189453125
2.25,13.19140625
-2.125,13.193359375
-6.375,13.1953125
-5.625,13.197265625
-4.125,13.19921875
-3.75,13.201171875
-6.75,13.203125
-12.75,13.205078125
-12.75,13.20703125
-14.375,13.208984375
-16.875,13.2109375
-10,13.212890625
-8.375,13.21484375
-12.5,13.216796875
-10.5,13.21875
-5.875,13.220703125
-4.5,13.22265625
-7.625,13.224609375
-3.125,13.2265625
5.25,13.228515625
4.75,13.23046875
4.375,13.232421875
8,13.234375
13.625,13.236328125
13.375,13.23828125
6.125,13.240234375
4.875,13.2421875
4.375,13.244140625
0,13.24609375
5.5,13.248046875
9.625,13.25
7.125,13.251953125
8.375,13.25390625
11.375,13.255859375
7.75,13.2578125
-1.75,13.259765625
0.125,13.26171875
2.875,13.263671875
-1,13.265625
-1.75,13.267578125
-0.125,13.26953125
-1.75,13.271484375
-2.5,13.2734375
-0.375,13.275390625
-5.625,13.27734375
-10.75,13.279296875
-7,13.28125
-3.5,13.283203125
-9.375,13.28515625
-15.375,13.287109375
-10.75,13.2890625
-4.625,13.291015625
-4.5,13.29296875
-6.75,13.294921875
-8.125,13.296875
-6.125,13.298828125
-5.75,13.30078125
-16.5,13.302734375
-21.5,13.3046875
-5.875,13.306640625
6.375,13.30859375
1.875,13.310546875
-2.125,13.3125
1.125,13.314453125
-0.75,13.31640625
-6.125,13.318359375
-3.5,13.3203125
3.25,13.322265625
6.875,13.32421875
4.625,13.326171875
1.625,13.328125
0.375,13.330078125
-1.875,13.33203125
-1.25,13.333984375
0.75,13.3359375
-1,13.337890625
3,13.33984375
11.125,13.341796875
6.625,13.34375
-3.875,13.345703125
-5.5,13.34765625
-5.25,13.349609375
-6.75,13.3515625
-4.625,13.353515625
-2.375,13.35546875
-0.375,13.357421875
0.625,13.359375
-2.625,13.361328125
-11.875,13.36328125
-15.75,13.365234375
-12.375,13.3671875
-9.25,13.369140625
-2.25,13.37109375
4.25,13.373046875
1.5,13.375
-0.875,13.376953125
5.375,13.37890625
10,13.380859375
8.25,13.3828125
8.5,13.384765625
12.75,13.38671875
12.5,13.388671875
14.25,13.390625
12.625,13.392578125
5.5,13.39453125
7.5,13.396484375
9,13.3984375
6.375,13.400390625
6.875,13.40234375
5.375,13.404296875
3.625,13.40625
3.625,13.408203125
0.625,13.41015625
-1.875,13.412109375
-0.875,13.4140625
-2.25,13.416015625
-7.75,13.41796875
-9.375,13.419921875
-4.625,13.421875
-6.375,13.423828125
-11.5,13.42578125
-7.625,13.427734375
-6.875,13.4296875
-12.125,13.431640625
-7.125,13.43359375
-2.25,13.435546875
-13.125,13.4375
-15.5,13.439453125
-6.625,13.44140625
-6,13.443359375
-9,13.4453125
-8.375,13.447265625
-6.875,13.44921875
-8.5,13.451171875
-4.25,13.453125
6.5,13.455078125
10.875,13.45703125
6,13.458984375
0,13.4609375
2,13.462890625
3.875,13.46484375
3.25,13.466796875
3.875,13.46875
3.75,13.470703125
0.625,13.47265625
-1.25,13.474609375
3.5,13.4765625
9.625,13.478515625
10.875,13.48046875
3.375,13.482421875
-1.125,13.484375
7.375,13.486328125
9.625,13.48828125
3.375,13.490234375
10,13.4921875
18,13.494140625
12.125,13.49609375
9.875,13.498046875
10.625,13.5
8.125,13.501953125
10,13.50390625
11.25,13.505859375
14.25,13.5078125
16.875,13.509765625
13.125,13.51171875
7.875,13.513671875
2.875,13.515625
-0.25,13.517578125
-2.125,13.51953125
-6.5,13.521484375
-8.625,13.5234375
-4.625,13.525390625
-8.5,13.52734375
-13.625,13.529296875
-9.625,13.53125
-9.625,13.533203125
-11,13.53515625
-13.125,13.537109375
-12.875,13.5390625
-3.125,13.541015625
4.5,13.54296875
0.5,13.544921875
-0.375,13.546875
7,13.548828125
3.125,13.55078125
-0.875,13.552734375
6.5,13.5546875
7.875,13.556640625
4.125,13.55859375
7.5,13.560546875
12,13.5625
13.125,13.564453125
17,13.56640625
18.25,13.568359375
19,13.5703125
19.75,13.572265625
14.125,13.57421875
13.5,13.576171875
14.875,13.578125
9.5,13.580078125
7.625,13.58203125
8.625,13.583984375
5.625,13.5859375
0.75,13.587890625
2.5,13.58984375
7.875,13.591796875
5.5,13.59375
3.375,13.595703125
8.25,13.59765625
10,13.599609375
3.25,13.6015625
1.375,13.603515625
12.25,13.60546875
16.125,13.607421875
10.875,13.609375
11,13.611328125
12,13.61328125
12.5,13.615234375
9.75,13.6171875
5.625,13.619140625
4.875,13.62109375
4.5,13.623046875
3.875,13.625
3.625,13.626953125
1.375,13.62890625
0.625,13.630859375
3.875,13.6328125
1.625,13.634765625
-3.75,13.63671875
-4.375,13.638671875
-2.75,13.640625
-1,13.642578125
0.875,13.64453125
0.5,13.646484375
4.375,13.6484375
9.125,13.650390625
3.625,13.65234375
-1.625,13.654296875
-0.5,13.65625
0.875,13.658203125
-0.25,13.66015625
0.5,13.662109375
2.125,13.6640625
1.875,13.666015625
2,13.66796875
2,13.669921875
2,13.671875
-2.25,13.673828125
-9.5,13.67578125
-7.75,13.677734375
1,13.6796875
-0.625,13.681640625
-5.5,13.68359375
-4.375,13.685546875
-2.875,13.6875
-3,13.689453125
-4.875,13.69140625
-1.5,13.693359375
1.25,13.6953125
-2,13.697265625
-0.75,13.69921875
3.625,13.701171875
3.875,13.703125
4.875,13.705078125
4.625,13.70703125
6,13.708984375
13.5,13.7109375
12.375,13.712890625
4.25,13.71484375
4.25,13.716796875
7,13.71875
6.875,13.720703125
7,13.72265625
3.75,13.724609375
-0.75,13.7265625
-1.125,13.728515625
-1.875,13.73046875
-6.125,13.732421875
-9,13.734375
-9,13.736328125
-10,13.73828125
-13.375,13.740234375
-14.625,13.7421875
-12.75,13.744140625
-13.625,13.74609375
-13.125,13.748046875
-14,13.75
-14.375,13.751953125
-10,13.75390625
-8.75,13.755859375
-6.5,13.7578125
-4,13.759765625
-4.375,13.76171875
-1.25,13.763671875
-7.25,13.765625
-15,13.767578125
-3.375,13.76953125
0.25,13.771484375
-3,13.7734375
5.125,13.775390625
7.25,13.77734375
7.875,13.779296875
9.25,13.78125
7.25,13.783203125
8.5,13.78515625
8.75,13.787109375
8.25,13.7890625
7.75,13.791015625
6.5,13.79296875
6.875,13.794921875
6.75,13.796875
7.875,13.798828125
6.375,13.80078125
4.75,13.802734375
4.75,13.8046875
7.125,13.806640625
10.625,13.80859375
8.75,13.810546875
7,13.8125
11.875,13.814453125
12.25,13.81640625
7.5,13.818359375
12.25,13.8203125
22.5,13.822265625
17,13.82421875
-1.125,13.826171875
-1.125,13.828125
12,13.830078125
13.5,13.83203125
11.5,13.833984375
12,13.8359375
6.75,13.837890625
2.25,13.83984375
-0.875,13.841796875
-3.25,13.84375
0.75,13.845703125
-4,13.84765625
-11.125,13.849609375
-4.5,13.8515625
-4.625,13.853515625
-8.875,13.85546875
-3.875,13.857421875
-5.375,13.859375
-11.375,13.861328125
-10.375,13.86328125
-9,13.865234375
-10.5,13.8671875
-6.625,13.869140625
-3.5,13.87109375
-3.875,13.873046875
-2.25,13.875
-1.5,13.876953125
0.875,13.87890625
0.125,13.880859375
-3.625,13.8828125
-0.25,13.884765625
4,13.88671875
2,13.888671875
-0.75,13.890625
2.5,13.892578125
4.5,13.89453125
1.625,13.896484375
3.75,13.8984375
4.25,13.900390625
2.375,13.90234375
6.75,13.904296875
10.625,13.90625
11.5,13.908203125
10.5,13.91015625
10.75,13.912109375
15.5,13.9140625
17.5,13.916015625
12.375,13.91796875
8.75,13.919921875
15.125,13.921875
18.25,13.923828125
13,13.92578125
10.25,13.927734375
6.625,13.9296875
0.5,13.931640625
3.75,13.93359375
12.875,13.935546875
10.75,13.9375
6.375,13.939453125
4.125,13.94140625
2,13.943359375
4.875,13.9453125
7.5,13.947265625
6.75,13.94921875
9,13.951171875
13.5,13.953125
14,13.955078125
12.125,13.95703125
9.25,13.958984375
8,13.9609375
9,13.962890625
7.25,13.96484375
4.25,13.966796875
6.25,13.96875
9.125,13.970703125
9,13.97265625
4.625,13.974609375
2,13.9765625
3.875,13.978515625
3.75,13.98046875
3.625,13.982421875
-2,13.984375
-6.25,13.986328125
1.375,13.98828125
8.375,13.990234375
9,13.9921875
7.125,13.994140625
8.5,13.99609375
10.75,13.998046875
10.625,14
11.375,14.001953125
12.75,14.00390625
14.875,14.005859375
18.75,14.0078125
21,14.009765625
22.875,14.01171875
22.875,14.013671875
19.125,14.015625
17.5,14.017578125
17.125,14.01953125
17.875,14.021484375
20.125,14.0234375
18.625,14.025390625
19.75,14.02734375
25.75,14.029296875
31.5,14.03125
26.625,14.033203125
15.375,14.03515625
17.5,14.037109375
17.5,14.0390625
9.25,14.041015625
10,14.04296875
22.125,14.044921875
25.125,14.046875
13.25,14.048828125
8.875,14.05078125
11,14.052734375
7.875,14.0546875
4.125,14.056640625
8.5,14.05859375
16.375,14.060546875
18.625,14.0625
17.375,14.064453125
18.375,14.06640625
17.625,14.068359375
12.375,14.0703125
11.5,14.072265625
10.375,14.07421875
4.125,14.076171875
0.375,14.078125
2.875,14.080078125
5.5,14.08203125
3.5,14.083984375
3.375,14.0859375
5.375,14.087890625
3,14.08984375
3,14.091796875
10,14.09375
11.25,14.095703125
2.375,14.09765625
1.625,14.099609375
15.125,14.1015625
11.625,14.103515625
-1.75,14.10546875
4.875,14.107421875
13.625,14.109375
13.875,14.111328125
12.875,14.11328125
11.25,14.115234375
10.75,14.1171875
11.125,14.119140625
11.125,14.12109375
9.75,14.123046875
7.125,14.125
8.375,14.126953125
12.625,14.12890625
13.375,14.130859375
14.625,14.1328125
12.25,14.134765625
5.875,14.13671875
10.375,14.138671875
18.625,14.140625
18,14.142578125
14.5,14.14453125
13.5,14.146484375
12.5,14.1484375
15.875,14.150390625
24.125,14.15234375
26,14.154296875
24.5,14.15625
21.25,14.158203125
16.875,14.16015625
18,14.162109375
17.75,14.1640625
16.75,14.166015625
18.25,14.16796875
16.125,14.169921875
13.625,14.171875
12.75,14.173828125
9.125,14.17578125
4.25,14.177734375
0.875,14.1796875
6.875,14.181640625
13.5,14.18359375
9.125,14.185546875
5,14.1875
4.375,14.189453125
5.25,14.19140625
7.625,14.193359375
12,14.1953125
11.5,14.197265625
7.375,14.19921875
9.75,14.201171875
8.5,14.203125
3.625,14.205078125
1.375,14.20703125
-0.375,14.208984375
-3.75,14.2109375
-4.375,14.212890625
0.875,14.21484375
2.625,14.216796875
0.125,14.21875
-0.375,14.220703125
4.875,14.22265625
10.625,14.224609375
14.125,14.2265625
14.375,14.228515625
11,14.23046875
11.125,14.232421875
12.375,14.234375
5.5,14.236328125
1.875,14.23828125
9.375,14.240234375
11.625,14.2421875
6.625,14.244140625
2.625,14.24609375
-1.375,14.248046875
-1.625,14.25
-0.625,14.251953125
-4.75,14.25390625
-6.625,14.255859375
-7.75,14.2578125
-3.875,14.259765625
2.25,14.26171875
-3.125,14.263671875
-8.5,14.265625
-4.75,14.267578125
-2.375,14.26953125
-3.625,14.271484375
-2,14.2734375
4.125,14.275390625
8.5,14.27734375
0.75,14.279296875
-2.625,14.28125
0.75,14.283203125
-4.875,14.28515625
-2.375,14.287109375
9.875,14.2890625
12.25,14.291015625
11.5,14.29296875
13.5,14.294921875
12.25,14.296875
10.375,14.298828125
11,14.30078125
12,14.302734375
8.125,14.3046875
8.75,14.306640625
14.125,14.30859375
7.625,14.310546875
1.25,14.3125
3.375,14.314453125
3.75,14.31640625
-0.25,14.318359375
-7.375,14.3203125
-11.875,14.322265625
-6.625,14.32421875
-2.875,14.326171875
-3.5,14.328125
-2.375,14.330078125
-2.625,14.33203125
0.75,14.333984375
1.125,14.3359375
-1,14.337890625
4.5,14.33984375
5.25,14.341796875
5.75,14.34375
16.125,14.345703125
18.25,14.34765625
12,14.349609375
13.5,14.3515625
22.25,14.353515625
23.75,14.35546875
22.375,14.357421875
29.5,14.359375
25,14.361328125
15.5,14.36328125
16.75,14.365234375
16.375,14.3671875
14.5,14.369140625
10.5,14.37109375
5.25,14.373046875
7.25,14.375
7.625,14.376953125
5.875,14.37890625
11.125,14.380859375
12.25,14.3828125
10.125,14.384765625
8.5,14.38671875
4.125,14.388671875
7.375,14.390625
15.875,14.392578125
16.875,14.39453125
13.125,14.396484375
9.5,14.3984375
11,14.400390625
18,14.40234375
21.375,14.404296875
16.875,14.40625
18.75,14.408203125
24.375,14.41015625
14.75,14.412109375
10.125,14.4140625
16,14.416015625
15.5,14.41796875
13.5,14.419921875
15.5,14.421875
19.125,14.423828125
20,14.42578125
18.5,14.427734375
20.875,14.4296875
21.25,14.431640625
17.125,14.43359375
20.25,14.435546875
24.625,14.4375
25,14.439453125
26.625,14.44140625
20.125,14.443359375
16.875,14.4453125
31.25,14.447265625
45.375,14.44921875
47.375,14.451171875
40.625,14.453125
35.75,14.455078125
37.25,14.45703125
43.125,14.458984375
50.75,14.4609375
47.375,14.462890625
35.625,14.46484375
31,14.466796875
31.875,14.46875
30,14.470703125
29.5,14.47265625
29.75,14.474609375
29.5,14.4765625
30.375,14.478515625
28.625,14.48046875
29.5,14.482421875
27.625,14.484375
19.5,14.486328125
17.75,14.48828125
17.625,14.490234375
10.75,14.4921875
12.5,14.494140625
22.75,14.49609375
25.375,14.498046875
23.25,14.5
24.875,14.501953125
27.125,14.50390625
24.625,14.505859375
21.25,14.5078125
17.75,14.509765625
15.75,14.51171875
19.625,14.513671875
23.75,14.515625
22.125,14.517578125
19.25,14.51953125
19.25,14.521484375
18.75,14.5234375
18.125,14.525390625
23,14.52734375
17.375,14.529296875
10.125,14.53125
14.25,14.533203125
12.5,14.53515625
11.75,14.537109375
12.5,14.5390625
7.75,14.541015625
5.5,14.54296875
3.25,14.544921875
1.75,14.546875
3.25,14.548828125
3.625,14.55078125
7.875,14.552734375
8.25,14.5546875
5.5,14.556640625
5,14.55859375
4.5,14.560546875
4.625,14.5625
-0.5,14.564453125
-1,14.56640625
5.5,14.568359375
8.5,14.5703125
10.125,14.572265625
7,14.57421875
9.125,14.576171875
15.375,14.578125
6.5,14.580078125
-0.75,14.58203125
-0.875,14.583984375
-9.625,14.5859375
-10.125,14.587890625
1.25,14.58984375
3.75,14.591796875
-0.75,14.59375
-0.5,14.595703125
1.25,14.59765625
0.75,14.599609375
1.375,14.6015625
-1,14.603515625
-4.625,14.60546875
-1.25,14.607421875
8.125,14.609375
3.25,14.611328125
-8.25,14.61328125
-7.75,14.615234375
-7,14.6171875
-10.625,14.619140625
-15.375,14.62109375
-15.625,14.623046875
-13.625,14.625
-13.75,14.626953125
-13.875,14.62890625
-10.125,14.630859375
-9.125,14.6328125
-9.625,14.634765625
-9.625,14.63671875
-18.375,14.638671875
-20.75,14.640625
-13.75,14.642578125
-12.625,14.64453125
-15.25,14.646484375
-13.625,14.6484375
-11.375,14.650390625
-12.125,14.65234375
-13.875,14.654296875
-14.25,14.65625
-13.875,14.658203125
-14.25,14.66015625
